"","lon","lat"
"769",-3.7837117,52.1306607
"770",-1.0923964,51.26654
"771",-0.190395,51.452655
"772",-0.1277583,51.5073509
"773",-0.1180655,51.6622925
"774",-0.1277583,51.5073509
"775",-2.9915726,53.4083714
"776",-1.1743197,52.3555177
"777",-1.4043509,50.9097004
"778",-90.1845388,35.1464797
"779",107.015727,-6.229683
"780",0.1536502,51.8721635
"781",-95.3698028,29.7604267
"782",-3.435973,55.378051
"783",-114.0708459,51.0486151
"784",-73.9441579,40.6781784
"785",-0.1277583,51.5073509
"786",-0.540579,53.230688
"787",-79.3831843,43.653226
"788",-97.3215582,37.6931823
"789",-118.2436849,34.0522342
"790",-6.4633381,52.336916
"791",-0.1277583,51.5073509
"792",-82.907123,40.4172871
"793",3.3792057,6.5243793
"794",NA,NA
"795",-2.1561,53.6097136
"796",-83.7952674,42.5447978
"797",-71.1097335,42.3736158
"798",-0.1277583,51.5073509
"799",133.775136,-25.274398
"800",-0.1277583,51.5073509
"801",-7.6920536,53.1423672
"802",-1.1743197,52.3555177
"803",NA,NA
"804",-99.9018131,31.9685988
"805",-94.172471,36.358598
"806",-3.0356748,53.8175053
"807",-1.1743197,52.3555177
"808",NA,NA
"809",-74.2090053,40.8259007
"810",-1.4746186,52.9225301
"811",-1.829833,52.4750743
"812",-74.0059728,40.7127753
"813",78.96288,20.593684
"814",-77.2002745,40.2010241
"815",-79.9737782,40.8429159
"816",-2.9915726,53.4083714
"817",0.4690888,51.7343313
"818",-3.435973,55.378051
"819",-105.084423,40.5852602
"820",0.8864021,52.6139686
"821",-3.435973,55.378051
"822",-0.1277583,51.5073509
"823",-1.1612185,52.9410933
"824",-101.0020119,47.5514926
"825",-81.6829431,31.8371948
"826",-91.1871466,30.4514677
"827",-73.9712488,40.7830603
"828",-88.267169,42.343439
"829",-95.8672239,36.0869
"830",-2.3599039,51.375801
"831",-1.5490774,53.8007554
"832",-3.435973,55.378051
"833",-74.0059728,40.7127753
"834",-1.339493,53.5029116
"835",-1.339898,53.129025
"836",-0.1277583,51.5073509
"837",-1.5490774,53.8007554
"838",NA,NA
"839",-3.435973,55.378051
"840",-1.7850351,53.645792
"841",0.4690888,51.7343313
"842",-118.5021527,34.2793576
"843",-1.829833,52.4750743
"844",-2.518597,52.703034
"845",-119.2986964,36.3309166
"846",-1.1581086,52.9547832
"847",-2.6103158,53.2326344
"848",-74.0120817,40.2203907
"849",-4.2026458,56.4906712
"850",-5.93012,54.597285
"851",NA,NA
"852",-118.3468303,34.1553065
"853",-1.1743197,52.3555177
"854",-74.1165313,40.9792645
"855",-1.1743197,52.3555177
"856",-97.4251324,35.2275467
"857",-95.712891,37.09024
"858",-74.0059728,40.7127753
"859",-95.712891,37.09024
"860",NA,NA
"861",-0.0760842,51.5037746
"862",-3.435973,55.378051
"863",4.8616901,51.6410202
"864",-2.2426305,53.4807593
"865",-0.1160526,51.5449765
"866",-0.1277583,51.5073509
"867",-74.0754189,40.9445428
"868",5.291266,52.132633
"869",-0.1277583,51.5073509
"870",-2.2426305,53.4807593
"871",-83.9207392,35.9606384
"872",-3.013726,53.202044
"873",3.876716,43.610769
"874",2.2111195,41.4204552
"875",-0.4617075,50.9280143
"876",-2.9915726,53.4083714
"877",-3.435973,55.378051
"878",151.2092955,-33.8688197
"879",32.4212424,34.8066794
"880",-2.2426305,53.4807593
"881",-3.8684751,57.586422
"882",-0.1277583,51.5073509
"883",-1.9927105,51.3491996
"884",-123.1207375,49.2827291
"885",-1.1743197,52.3555177
"886",-73.9441579,40.6781784
"887",-0.1303842,51.5168861
"888",-118.2548493,34.0483215
"889",-0.1281098,51.5105177
"890",-84.2700179,37.8393332
"891",-77.5318475,38.2907105
"892",-1.1743197,52.3555177
"893",-123.2620435,44.5645659
"894",-15.310139,13.443182
"895",-5.0527125,50.2660471
"896",-1.1743197,52.3555177
"897",-2.6541002,53.7897081
"898",-2.9915726,53.4083714
"899",-4.2026458,56.4906712
"900",-77.0368707,38.9071923
"901",-118.2922461,33.7360619
"902",-115.1398296,36.1699412
"903",-3.7227698,56.0097152
"904",-0.1528271,51.5146301
"905",-96.934164,32.950439
"906",-4.2026458,56.4906712
"907",-81.5157535,27.6648274
"908",0.0750107,51.7636696
"909",-1.427406,54.999424
"910",-1.519693,52.406822
"911",-1.4746557,52.4802884
"912",-76.7074571,37.2707022
"913",-122.196825,47.6160275
"914",-120.0323507,39.0968493
"915",-81.5940153,30.2537851
"916",-83.7430378,42.2808256
"917",-73.652536,41.475487
"918",-2.3599039,51.375801
"919",-118.0120086,33.9172357
"920",-5.93012,54.597285
"921",-1.5881933,54.7882162
"922",-93.097702,41.8780025
"923",-6.4923145,54.7877149
"924",-0.267382,51.336036
"925",-3.74922,40.463667
"926",NA,NA
"927",-2.7417849,52.7063657
"928",-4.2026458,56.4906712
